ID_BANDA;BANDA;TITULO;ANIO;ESTILO;FUENTE;DISCO;URL;FLAGS;MATCH
7;BCT Sol;Requiem a Juan Vizcaya Vargas;2023;CCTT;deezer;Sol. XX Aniversario;https://www.deezer.com/track/2182417467;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Retreta;2023;CCTT;deezer;Sonidos de Sevilla (XV Aniversario);https://www.deezer.com/track/2472687411;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Retreta 2;2023;CCTT;deezer;Sonidos de Sevilla (XV Aniversario);https://www.deezer.com/track/2472687511;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Retreta y Polka;2023;CCTT;deezer;Sonidos de Sevilla (XV Aniversario);https://www.deezer.com/track/2472687461;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Rocio;2020;CCTT;deezer;Marchas Procesionales;https://www.deezer.com/track/1144290452;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Sevilla Eterna / A Zaragoza;2023;CCTT;deezer;Cuando la Semana Santa Empieza;https://www.deezer.com/track/2182411137;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Soleá;1985;CCTT;deezer;Clásicos de la Música Cofrade I;https://www.deezer.com/track/581211642;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Sones de Sol;2021;CCTT;deezer;Sones de Sol;https://www.deezer.com/track/1213311112;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.857
7;BCT Sol;Sones de Sol (Ilustración a Guitarra);1999;CCTT;apple;Sones de Sol;https://music.apple.com/es/album/sones-de-sol-ilustraci%C3%B3n-a-guitarra/1549572347?i=1549572363&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Voluntario;2021;CCTT;deezer;Sones de Sol;https://www.deezer.com/track/1213311202;sin_autor_detectado,banda_estreno_sin_verificar;
7;BCT Sol;Ya Huele a Semana Santa;2023;CCTT;deezer;Cuando la Semana Santa Empieza;https://www.deezer.com/track/2182411077;sin_autor_detectado,banda_estreno_sin_verificar;
20;BCT Tres Caidas;Consolación y Lágrimas;2023;CCTT;deezer;Esperanza de Triana;https://www.deezer.com/track/2213148087;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.857
20;BCT Tres Caidas;De Azahar y Esperanza;2005;CCTT;apple;Novena Trabajadera;https://music.apple.com/es/album/de-azahar-y-esperanza/1721278811?i=1721279234&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.792
20;BCT Tres Caidas;El Manue;1993;CCTT;apple;Toques de Triana;https://music.apple.com/es/album/el-manue/1723378342?i=1723379085&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.769
20;BCT Tres Caidas;El Recuerdo;2025;CCTT;deezer;El Recuerdo (Directo);https://www.deezer.com/track/3265370191;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.842
20;BCT Tres Caidas;Enmanuel;2004;CCTT;apple;Todo Pureza;https://music.apple.com/es/album/enmanuel/1721246938?i=1721247157&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
20;BCT Tres Caidas;Evocación;2023;CCTT;deezer;Esperanza de Triana;https://www.deezer.com/track/2213148107;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.857
20;BCT Tres Caidas;Getsemany;2023;CCTT;deezer;Esperanza de Triana;https://www.deezer.com/track/2213148137;sin_autor_detectado,banda_estreno_sin_verificar;
20;BCT Tres Caidas;Innecce;2002;CCTT;apple;A la Memoria;https://music.apple.com/es/album/innecce/1720991677?i=1720992228&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
20;BCT Tres Caidas;La Lanzada;2023;CCTT;deezer;Semana Santa en Andalucia;https://www.deezer.com/track/2173378347;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.824
20;BCT Tres Caidas;La Misión de la Esperanza;2025;CCTT;deezer;La Misión de la Esperanza;https://www.deezer.com/track/3619510932;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.84
20;BCT Tres Caidas;Niños de Triana;2017;CCTT;deezer;Caridad;https://www.deezer.com/track/437548322;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.8
20;BCT Tres Caidas;Nuestro Padre Jesús de la Misericordia;2023;CCTT;deezer;Semana Santa en Andalucia;https://www.deezer.com/track/2173378287;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.849
20;BCT Tres Caidas;Padre Nuestro Caído;2005;CCTT;apple;Novena Trabajadera;https://music.apple.com/es/album/padre-nuestro-ca%C3%ADdo/1721278811?i=1721279233&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.812
20;BCT Tres Caidas;Penitencia;2023;CCTT;deezer;Esperanza de Triana;https://www.deezer.com/track/2213148117;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.87
20;BCT Tres Caidas;Reencuentro;2013;CCTT;deezer;Esperanza;https://www.deezer.com/track/73196691;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.88
20;BCT Tres Caidas;Saetas del Silencio;1999;CCTT;apple;La Fe;https://music.apple.com/es/album/saetas-del-silencio/1720955759?i=1720957475&uo=4;sin_autor_detectado,posible_duplicado,banda_estreno_sin_verificar;0.811
20;BCT Tres Caidas;Sinfonia Blanca de una Verde Madruga;1999;CCTT;apple;La Fe;https://music.apple.com/es/album/sinfonia-blanca-de-una-verde-madruga/1720955759?i=1720956784&uo=4;sin_autor_detectado,banda_estreno_sin_verificar;
